Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;MiljøcenterNavn;Dataleverandør;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Maskevidde (um);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Artsrække;Artsnavn;Stadie;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askevægt (g);Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.50";"Haps";"143";"1000";"5442,559";"1150,044";"682575";"6066132";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"1";"0,0031";"0,0001";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.50";"Haps";"143";"1000";"5442,559";"1150,044";"682575";"6066132";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"10";"0,0774";"0,0088";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.50";"Haps";"143";"1000";"5442,559";"1150,044";"682575";"6066132";"Mollusca";"Hydrobia sp.";"Ej oplyst";"3";"0,0172";"0,0092";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Nemertini";"Nemertini indet.";"Ej oplyst";"1";"0,0035";"0,0009";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Arthropoda";"Idotea balthica";"Ej oplyst";"2";"0,0165";"0,0035";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Arthropoda";"Jaera albifrons";"Ej oplyst";"1";"0,0026";"0,0002";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Arthropoda";"Macroplea mutica";"Ej oplyst";"1";"0,0316";"0,0043";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"5";"0,0456";"0,0056";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"1";"0,0229";"0,0145";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Mollusca";"Hydrobia sp.";"Ej oplyst";"39";"0,1065";"0,0574";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Mollusca";"Pusillina sarsi";"Ej oplyst";"4";"0,0445";"0,0232";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Mollusca";"Mytilus edulis";"Ej oplyst";"3";"0,0521";"0,0256";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"1.70";"Haps";"143";"1000";"5442,748";"1150,529";"683081";"6066504";"Mollusca";"Mya arenaria";"Ej oplyst";"1";"0,9661";"0,5177";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Annelida";"Oligochaeta indet.";"Ej oplyst";"1";"0,0011";"0,0001";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Arthropoda";"Idotea balthica";"Ej oplyst";"4";"0,0604";"0,0076";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Arthropoda";"Gammarus salinus";"Ej oplyst";"2";"0,0172";"0,0018";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"1";"0,0021";"0,0001";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Arthropoda";"Acentropus niveus";"Ej oplyst";"2";"0,0151";"0,0004";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"10";"0,0308";"0,0039";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Mollusca";"Hydrobia sp.";"Ej oplyst";"13";"0,0754";"0,028";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.00";"Haps";"143";"1000";"5442,897";"1150,868";"683434";"6066795";"Mollusca";"Pusillina sarsi";"Ej oplyst";"1";"0,0206";"0,0114";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Nemertini";"Nemertini indet.";"Ej oplyst";"2";"0,0079";"0,0009";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Annelida";"Hediste diversicolor";"Ej oplyst";"2";"0,2405";"0,0294";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Annelida";"Pygospio elegans";"Ej oplyst";"2";"0,0011";"0,0002";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Arthropoda";"Idotea balthica";"Ej oplyst";"1";"0,0131";"0,0021";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Arthropoda";"Macroplea mutica";"Ej oplyst";"1";"0,0055";"0,0009";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"1";"0,0095";"0,0049";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Mollusca";"Hydrobia sp.";"Ej oplyst";"51";"0,2917";"0,1637";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Mollusca";"Mytilus edulis";"Ej oplyst";"1";"0,0209";"0,0123";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"1.60";"Haps";"143";"1000";"5443,098";"1151,049";"683613";"6067175";"Mollusca";"Macoma balthica";"Ej oplyst";"1";"0,0791";"0,0123";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Nemertini";"Nemertini indet.";"Ej oplyst";"1";"0,0104";"0,0021";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Arthropoda";"Gammarus salinus";"Ej oplyst";"1";"0,019";"0,0023";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Arthropoda";"Macroplea mutica";"Ej oplyst";"2";"0,0791";"0,015";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"2";"0,0031";"0,0005";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"2";"0,0228";"0,0124";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Mollusca";"Hydrobia sp.";"Ej oplyst";"43";"0,1862";"0,1003";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Mollusca";"Pusillina sarsi";"Ej oplyst";"2";"0,022";"0,0104";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2013-05-21";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"1.80";"Haps";"143";"1000";"5443,087";"1150,763";"683307";"6067142";"Mollusca";"Mytilus edulis";"Ej oplyst";"2";"0,01";"0,0016";"";"ElekK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Annelida";"Polydora cornuta";"Ej oplyst";"4";"0,0244";"0,0066";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Annelida";"Heteromastus filiformis";"Ej oplyst";"2";"0,0446";"0,0122";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Arthropoda";"Idotea balthica";"Ej oplyst";"1";"0,0133";"0,0027";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"6";"0,0041";"0,0008";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"3";"0,0033";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Arthropoda";"Chironomus sp.";"Ej oplyst";"26";"0,1361";"0,0206";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"1";"2.50";"Haps";"143";"1000";"5442,947";"1151,250";"683840";"6066904";"Mollusca";"Macoma balthica";"Ej oplyst";"1";"0,1212";"0,0435";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Annelida";"Eteone longa";"Ej oplyst";"1";"0,0028";"0,0008";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Annelida";"Platynereis dumerilii";"Ej oplyst";"3";"0,0559";"0,012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Annelida";"Polydora cornuta";"Ej oplyst";"8";"0,0258";"0,0052";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Annelida";"Heteromastus filiformis";"Ej oplyst";"3";"0,0239";"0,0068";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Annelida";"Tubificoides benedii";"Ej oplyst";"3";"0,0024";"0,0002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Arthropoda";"Idotea balthica";"Ej oplyst";"4";"0,0582";"0,0151";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"15";"0,0155";"0,0032";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"1";"0,0008";"0,0002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Arthropoda";"Chironomus sp.";"Ej oplyst";"18";"0,0283";"0,0064";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Mollusca";"Mytilus edulis";"Ej oplyst";"1";"1,5837";"0,5166";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"2";"2.60";"Haps";"143";"1000";"5442,870";"1151,704";"684333";"6066781";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0278";"0,012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Annelida";"Platynereis dumerilii";"Ej oplyst";"1";"0,002";"0,0007";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Annelida";"Polydora cornuta";"Ej oplyst";"6";"0,0237";"0,0107";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Annelida";"Pygospio elegans";"Ej oplyst";"1";"0,0013";"0,0011";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Annelida";"Heteromastus filiformis";"Ej oplyst";"1";"0,0103";"0,004";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Arthropoda";"Idotea balthica";"Ej oplyst";"2";"0,0257";"0,0078";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"1";"0,0009";"0,0004";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Arthropoda";"Chironomus sp.";"Ej oplyst";"18";"0,0454";"0,01";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Mollusca";"Mytilus edulis";"Ej oplyst";"1";"0,0012";"0,0007";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"1";"1,1079";"0,8358";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2015-03-17";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"3";"2.70";"Haps";"143";"1000";"5442,677";"1152,205";"684885";"6066445";"Bryozoa";"Electra crustulenta";"Ej oplyst";"1";"0,0045";"0,0025";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
